Centroid_Longitude,Centroid_Latitude
-72.76088602,41.2748316
113.2018248,6.399252823
-35.81608,-9.737635804
31.8639266,46.432453
0.989856303,51.80602644
174.7298222,-36.47245693
-86.01521888,45.11160542
146.999752,-43.47968288
-50.97063679,-31.27295603
16.4564925,-28.6184995
156.393585,56.31708371
14.6562545,68.63015162
23.43123944,39.16202356
-66.0250087,50.2317661
-67.29880859,49.4067815
-44.299845,-23.19313149
-92.45391521,18.29629
125.6088337,-14.95420246
-124.7730513,50.15937148
-0.921577111,50.81497835
99.7124255,11.6446525
17.4637147,58.77301228
34.39318585,28.2580745
34.5753003,28.69304905
-157.0295352,21.08157517
140.8085945,41.31053977
-86.07189968,30.33820816
-67.2950218,44.60947179
-81.68678985,26.04927479
18.79690671,59.65814938
-87.227405,13.10511673
-87.64176893,13.39797269
16.91387205,57.02975469
-75.87190401,36.47643174
-75.87920467,36.57575043
-76.21081293,38.78574545
-123.1265833,37.7755634
24.71950866,71.11090273
-32.38334209,-3.854319945
0.0499175,53.63264341
-113.6161509,27.44164067
54.99999809,81.00000172
147.2906132,-43.19724934
0.906590869,51.58182646
144.6961864,13.47223497
-81.41533852,31.364886
-81.28407043,31.76097181
-81.4414339,30.49430041
-8.842247783,42.47352765
-81.5427024,25.85000913
0.65208,51.42340574
0.947991069,52.97101948
28.51528039,70.9296623
123.0817501,-12.24660248
-44.66168479,-22.91114582
137.7797201,-35.80424808
18.50305,57.12186846
-75.44414086,39.08609236
-86.81236778,30.47048886
115.112979,-30.39913154
-70.85559019,43.08512436
144.1056462,-38.46910553
146.9681895,-39.44103248
-75.45250604,39.43874551
152.6397317,-25.22914169
-74.87098646,39.15303198
-122.3824781,38.12569051
-76.14752575,39.09736107
-80.12260259,26.04749087
-77.92864596,33.95409528
-5.783304367,56.19714665
124.037125,9.596298235
-123.1901559,49.1005706
113.8817321,22.23492702
151.195394,-34.04373025
-70.32788977,41.92923714
0.884747276,52.97132924
-5.61421607,55.98910404
-4.458294028,58.45071654
-5.642052873,57.35779138
-5.339084234,56.52797897
-5.434557149,57.22450761
-40.16018066,44.73713867
-4.613480685,58.55057096
-7.298666533,57.21996635
-7.129986571,57.60702819
-6.251559054,56.46272949
-5.782122102,56.69628216
-5.617079951,57.54136498
-4.208421467,51.14970562
-1.655028722,55.58623993
-123.9464099,45.17094407
-22.44,43.59
-1.416634584,50.78542801
-0.884287234,54.3742892
-4.898846662,58.39885544
-4.153709316,51.565017
11.35293379,54.89826201
10.5320553,55.97611146
145.7837034,15.14981438
9.29329348,57.13274086
33.89425392,34.96989995
32.6342325,34.66818971
-64.78904466,32.40175411
-73.36657443,21.09297762
114.8765665,-29.8062837
-156.6666631,21.08337152
-3.898403676,52.90158291
163.8956812,-19.76880539
-6.30493606,54.72085207
-69.1233329,48.18231661
11.76394158,57.97884928
9.186214448,44.30742664
150.7376537,-35.12526904
115.89031,-20.93611158
11.64329312,58.09847696
137.8686546,-32.69169391
24.13522147,65.81808135
-89.76389503,13.48277654
-92.03543356,46.71606851
18.50634289,57.12832974
-68.51417621,49.06576965
124.1386025,9.596856077
-148.3872763,60.75682174
18.89646138,59.91306439
128.9783876,34.93046503
-42.11363465,-23.00591845
-39.26282233,-17.84768534
-64.96141025,43.85920706
-81.84668283,7.502588552
18.98192381,59.58630974
124.0723166,9.588983198
-124.8828152,47.82208089
18.6779407,70.20766386
-77.26427425,38.59284891
14.20353759,55.39830214
127.0375572,34.4017654
126.0036994,34.37589066
-67.19005894,17.93924734
-69.64246872,48.01246166
25.14432832,41.0135975
114.4776514,-27.63964632
-70.51322635,41.55557508
115.7250726,-32.3349296
-64.62476009,17.78920357
-75.92394304,36.65130944
16.37713091,56.67853281
-93.83272171,27.87024975
-74.10246558,39.76386108
74.02425832,15.32579577
115.5694477,-20.64580349
119.5262805,-33.98734875
141.455818,-15.86298328
-72.20994064,41.31932512
-178.4928211,-30.38315046
9.854641567,2.178166189
-87.74229866,17.51246643
-136.8382138,58.79747149
-7.397416347,57.29779366
124.5719574,9.834362452
11.73536419,57.91955015
-82.40656062,27.79315553
-70.34409825,41.7241673
-160.131016,58.60118948
-122.75,35.7
-125.2169319,43.47646768
-124.1790836,46.2493634
126.0677419,37.21880247
21.12964962,64.68442752
-79.25017,51.4007767
132.71919,-13.06795411
-81.29574484,31.21013722
-69.66666698,40.58333397
-118.520833,33.3416665
0.666124829,51.39904
-67.26720073,18.34758676
14.97095667,56.11041823
-94.13732326,28.53875188
-82.0970654,23.18385904
-121.9750489,36.70032653
116.8284777,-20.41142012
161.4497375,70.82566503
-123.0721937,37.78587976
-76.4983902,38.60886367
-148.0728425,60.88824126
-168.7079698,54.03321776
-152.6091133,59.54113224
-101.6922691,67.25160843
-127.6185666,53.09653906
-112.9123125,28.74189042
-88.29263649,16.84674091
-152.7686758,57.8845927
-122.5319941,47.57754673
-123.0150434,37.70961378
127.0994524,34.35497031
-124.9515,46.90299222
-70.612294,41.69793861
-174.6307905,26.7515537
-175.164152,-21.01781131
19.36973961,60.21750379
-62.57546786,49.61027907
-76.08986747,35.72800617
-74.76328064,39.12975327
146.2915356,-18.75285283
-68.01445454,44.46286338
15.7318464,56.11380168
145.8134748,15.25483295
-124.3975635,44.54400804
-163.9999956,55.12730321
-75.8958264,37.21819652
-8.81878853,37.42537839
126.430428,34.21337291
123.0857035,7.492280591
-68.32739763,10.92656502
125.5751352,-32.4707232
-75.78983576,9.96393728
10.2608438,55.8266838
-2.5228975,50.61238873
28.45981988,60.30805607
-124.5806951,45.91486667
-75.55106088,39.60482069
-74.7131186,39.31039388
104.1775086,2.788609743
-82.10195647,26.44587267
-121.9934841,36.8255109
120.7750015,-6.841666223
147.3389698,-40.94993499
-83.11684792,45.03277751
-84.95851426,29.79523363
-155.9607579,19.50141122
-64.49525497,49.84152212
-38.405555,-3.591665
19.27180031,59.70319294
-86.30167542,46.63853095
-127.0830962,52.88370357
-69.09157701,42.87015711
147.864385,-39.80975343
-81.11496808,31.79403605
-75.26310751,38.84302001
-74.48298692,39.54658778
57.079295,26.35871935
-123.514332,48.5406629
45.11896,-16.13081548
-75.95594603,37.15070759
35.13681348,24.56689189
121.3464988,13.17046598
-64.55113181,18.3688355
126.1813766,34.23277356
-74.85002149,20.46527629
11.56965547,58.07368472
118.5148452,1.822556148
12.84883146,-19.35668504
124.0609547,10.07608466
-74.70161084,39.12556251
-75.55106091,39.60482066
-6.973733333,37.21541333
17.89553228,69.31383347
39.69856345,-4.93573689
-120.0523942,34.05194771
16.33830541,69.05511288
97.8701358,9.426464042
-71.29664583,41.67862726
35.17110784,64.93941359
-65.95588687,50.27830986
-83.20443995,8.654937486
88.63206465,21.65685449
10.94005272,57.36993601
-15.06375585,11.74044964
8.586754793,42.24032718
104.4544159,9.673551707
125.9656755,37.61601014
110.0676546,19.99440957
141.5471422,-38.42301806
146.3680984,-38.95897543
-149.2571297,59.91277854
8.315152811,41.08773883
21.70396721,36.77200595
100.0482609,6.058061673
-2.06721007,36.86836215
-124.4044279,49.50812179
11.61051802,57.69927891
123.971021,-8.500909911
174.36028,-41.19311468
103.8935569,2.694622102
-68.815,12.04473265
144.3425186,-40.4720585
-88.0147335,17.88209605
135.1185358,-33.94514181
-123.6152531,47.79004822
146.8911936,-43.56656676
3.804336065,43.46258927
18.76041199,59.4960236
23.19265456,65.72481977
-177.0342396,-30.18499026
-64.62221751,17.81026454
158.8604805,-54.63195816
-71.08067693,18.36561121
-13.7212207,9.805197084
-4.011473262,52.5389991
-3.443750972,50.64277757
-61.95466868,50.21929161
153.0573018,-27.26076451
-125.2374167,44.71556822
-146.5519833,60.22935513
23.45217,59.819935
12.1461125,45.35398247
153.3719301,-27.82428963
126.99254,34.38158216
125.961173,37.05771071
117.8879802,-35.18077412
127.0109276,34.44206209
-122.5474836,37.52175065
33.21046702,66.60497261
128.5995239,34.69622558
128.2788273,34.67488966
-125.4262325,50.71820462
35.84669388,45.46184871
147.8734398,-40.32273719
128.7340546,34.53345764
20.66894231,69.92047616
126.3622029,35.09179188
129.7555697,33.72831022
-82.05163696,9.288233761
138.2509343,38.08856533
14.67165099,68.41280842
-52.02612997,4.607800226
-55.95240606,51.26082089
-123.6945799,49.13211153
134.7511561,35.66129537
9.420105665,41.23143362
149.0547583,-20.95638883
29.15384688,30.74187838
127.9960086,34.7016591
-49.9909774,0.883423677
11.1172758,58.8689445
16.68746945,58.13465655
114.017561,22.4823593
120.7029392,22.09367692
-44.83798739,-1.53565229
8.286018798,56.67818796
9.05522999,56.9747689
-82.61841188,28.80568686
-169.9502852,56.92024161
-61.47337842,47.62370868
-68.79796096,48.86855193
0.8641525,51.75324642
-99.00301869,75.66759592
-75.87912731,36.57560892
9.496508741,63.82919562
18.40162299,60.52153687
-130.8799857,54.55608974
166.4359229,-22.31559585
-129.7404957,55.4000119
-119.9724774,33.96898572
22.69084811,70.71948763
-6.141994441,53.37189524
127.5422924,34.44032184
174.4160553,-35.45935328
147.3838598,-39.4661691
-114.1837874,29.0530513
147.8855829,-42.54783304
123.3712536,9.937262765
9.885061043,3.481943638
-16.40676407,16.34487439
18.88559683,59.57916498
134.3056465,35.59079654
-127.7356288,51.47009868
148.0261163,-42.25355469
23.22002592,70.68666112
29.66009801,45.41508811
138.50908,-35.63078659
23.90244084,65.59441741
140.0109889,-37.49499001
-72.53948816,41.25530019
-69.35451748,48.01902567
120.4783938,12.67123076
-128.7861999,53.80691635
11.75487543,57.54366096
-127.7169213,50.26657361
151.3989198,-33.5224609
29.66205734,45.66269257
-123.4686856,49.40647096
140.9366018,-38.05088639
-124.8402253,42.99793975
14.87966097,67.72203311
-125.4849211,47.64819858
-71.05155967,41.50738929
-124.0144842,49.86264167
-128.3020159,52.52423874
5.617792325,59.13308659
21.32426925,38.03701193
10.80629208,37.12762275
171.5892432,-41.74443702
-75.45291501,39.26957001
-82.1659149,23.18141814
151.2156098,-33.65818733
-128.2361554,50.58438271
-169.678487,57.34596017
16.52488456,57.84470597
137.3357248,-35.16383907
134.7171033,-34.81017604
138.8594572,-34.61240153
18.70233511,59.2492056
11.22535569,56.24073828
-123.5098769,38.7392097
138.2949421,-35.77137928
138.5302486,-34.78620021
-119.5688351,34.07787599
137.8274307,-35.11616194
-119.4272782,34.03979079
-119.007227,33.4490073
129.0360029,27.74375548
19.06162886,59.78565192
135.1591822,-34.72711035
134.796204,-33.59834354
133.7414329,-32.20056934
148.2820998,-40.25652107
-123.8632958,49.47874643
-72.6583911,41.27340563
132.6324737,32.79242062
148.0195403,-40.48465318
22.42502931,65.49486918
-70.5995821,47.07687014
148.0693106,-40.28785283
-82.49063035,43.44820753
147.9001247,-40.12801675
-87.82643014,21.51694842
-68.2618351,49.08598244
-60.83530214,14.41567514
122.001727,-33.81487507
-51.94392643,4.825620799
126.9511314,34.40960527
132.1545452,-32.11048118
31.7012025,-29.02567137
49.84933,-16.32591998
78.84531146,9.165982791
-82.34698971,24.56539551
-62.80486441,17.91079432
0.69551042,51.64247523
-65.34534657,50.29826282
-121.9387918,36.54829315
79.798925,11.43036327
133.9683476,-32.721318
17.51160934,58.68715455
-70.72418614,47.09450811
-3.437019947,5.170197397
174.4366489,-36.59207258
-123.7056129,46.94091313
-66.44389543,50.16716814
-68.21710111,49.09019754
18.02193961,59.02265676
-126.4146949,44.11793317
-69.30566462,48.0714396
-68.32245756,48.57207823
147.8923548,-43.02261877
-68.36743664,48.55186695
-72.35664263,41.30605316
-67.35615329,49.33179976
-68.77528216,48.8835562
-66.52427255,50.22127841
-66.43182358,50.26168066
-64.59172749,48.37810305
-66.53790874,48.07327679
-70.19166774,47.56536597
-68.18970593,48.63638171
116.4979664,-35.03137672
-70.06206816,47.40948688
-65.41865105,50.29005289
131.0122494,-12.30613892
-69.07735636,48.69439294
-69.11163473,48.57478329
134.8586172,-33.42050712
122.4988772,10.41551542
-69.26020819,48.49316895
-67.21268878,49.60812018
-124.1913415,49.78026693
-4.219779042,54.87405364
-3.304811527,58.94346419
-6.342909039,49.92301504
-6.344671033,49.92335142
-5.180785997,55.93904554
-4.669775669,51.17877391
-5.481345749,56.51719287
12.0574537,54.1693419
11.17249616,58.64988781
18.75198,57.27794974
12.94485811,55.45734541
16.64406821,57.83689311
17.43733813,61.72558298
13.18221248,54.28487074
-72.45779963,21.70608106
18.27666289,59.08480642
18.35381707,59.12592626
12.8881688,55.3985511
20.5843937,63.77630399
15.11749701,56.16836319
118.3726268,-34.89394925
12.61304888,56.78981054
17.49597167,62.45128065
17.09921985,58.70590057
-70.49927456,-23.47619184
17.17214232,60.68918945
11.18455278,58.72042116
-9.193807625,38.58007332
15.83635447,56.07832176
18.71830835,59.65507025
18.83781888,60.06142016
15.70236052,55.95316721
16.60438526,57.87095992
17.50573278,61.98919631
18.01747166,69.33807901
29.2841375,45.11210103
16.54820711,68.82198528
30.159339,70.07113914
149.8083222,-22.28723061
148.2533347,-40.22922837
-94.13732318,28.53875188
-67.10107834,44.50256107
-57.20832705,-35.50932402
-124.6694212,70.18888897
-79.6448055,51.33659573
-3.229017634,5.176988186
-77.57913726,19.87278651
-75.33788671,19.91331121
17.33371943,58.7409805
-88.17784939,18.26059056
14.54435583,68.53459051
23.0627786,70.85426763
24.2415914,70.88308132
25.49128775,70.30554921
18.04567272,69.39634726
30.47314272,70.2243525
23.38258962,70.12379539
-71.50904708,41.39722282
19.97001607,69.77038948
20.50879461,69.77210065
30.13380847,70.10041842
28.58373934,70.16679321
-70.51179327,41.77842997
29.6545471,45.40042652
124.071878,24.33602337
-170.6243096,-14.27572694
28.51128989,45.30071724
-70.5678818,43.3156276
-86.83191296,20.90439508
-90.44607929,29.46096246
-69.68832761,48.07115835
123.5747569,9.855096313
-170.6063719,-14.25656027
-125.0331007,50.26079066
-70.73417532,47.00945845
-68.79494259,48.35422101
-84.85614685,9.821928215
123.9043443,10.94351895
-83.70458599,8.682422611
150.1881646,-35.85767421
-170.5883459,-14.25986396
-170.6061805,-14.27594597
21.40762384,57.20515867
153.4978431,-28.27110795
19.03670983,59.71137451
18.82951601,59.47611608
17.19298412,58.65926279
-168.1476613,-14.5422663
146.0619498,-17.77593641
16.9765857,58.34574691
16.72184315,57.86720713
115.1539952,-30.58631041
16.48763655,57.18862707
16.36286608,56.76769054
17.13042734,57.32621052
14.70990314,68.16315616
17.07284496,57.34840296
104.0513751,2.893953726
12.56728299,56.44081468
118.2633219,6.283348616
11.49372926,58.01597817
11.20923555,58.79808008
14.51454861,68.79256188
134.7951523,-34.64516148
14.69954335,67.49868521
-64.26577109,46.82545869
14.5992489,67.03349402
29.23825249,70.79491512
-170.6850198,-14.30246501
-123.1277623,49.09744966
136.8602707,-35.37163756
-170.5963547,-14.25593585
113.9331098,-22.13701947
135.2869547,-34.61406632
139.9711106,-37.44672056
137.6801323,-35.64037009
15.68083481,68.16987376
12.78213612,67.83944025
123.9394929,24.2435342
15.6934949,68.98320081
16.09753877,68.40582139
137.5306253,-34.00731503
134.2696357,-32.67825795
-38.97025736,-16.08553188
15.07186333,69.01954193
136.4713165,-35.11960861
15.52131825,68.5182704
8.828837725,41.63479769
133.8324915,-32.24141685
17.69369521,58.84345968
135.4327055,-34.62014146
136.0713043,-35.2332215
136.9433197,-33.7506362
19.65570386,69.65969149
126.0690237,37.21462157
18.9933727,70.19530396
-42.41533962,-22.9054056
17.17289681,69.43539094
57.78800454,-20.27680027
-48.32009735,-25.34785214
147.9037997,-40.18112662
-70.61194847,46.98820583
-16.09241712,11.05502439
17.91208329,69.61747855
39.37543,-6.434281065
131.0467434,-12.04334399
-70.47828536,47.12263543
115.1887527,-30.82835841
-39.22305137,-16.18377751
-70.33360113,47.15897097
104.0609167,2.886254621
19.27410468,69.23017771
32.61577858,-27.68566998
-70.30004549,47.19216466
-70.42618086,47.17269245
12.71061721,55.89121291
-88.4808368,15.87755812
117.9608459,4.587689908
39.43561,66.87666417
-79.01308444,22.50609799
-60.82759787,14.49041516
122.3895172,-8.45794779
106.9084403,10.50392113
39.02979882,-8.134090541
119.0517693,-4.766321896
-62.35432075,46.34761351
122.0302481,-0.373282317
-0.628712796,38.17581641
108.9049564,-7.736387402
-64.87339612,32.25467756
-70.45292623,47.16110362
112.8589497,74.02537344
29.63839846,59.95639454
12.72691747,67.76763624
-70.47832953,47.14731231
-81.27770454,19.33718232
-70.50784775,47.13119744
-62.48235619,50.25559084
-61.59111781,15.85995213
161.3241485,69.4327536
-70.54338402,47.04378374
-70.53954005,47.10433776
11.54583852,58.22058489
53.85641288,68.57624521
119.5427103,-8.630506849
53.06166502,68.54788156
39.08442513,-8.37208423
-6.134391769,53.50497637
-70.56099948,47.08099705
28.1254074,59.66678944
-122.327809,47.38793109
-77.11890255,17.73557028
177.7755335,64.00399321
-126.7972864,50.59706175
-48.55453403,-27.64537489
171.5054512,69.27349089
39.18897419,47.14626706
-66.95744744,49.91875008
15.2840188,68.29925417
120.5140539,33.48206107
146.1378845,43.5070006
8.288002632,56.83257337
77.9974823,71.67444418
-65.70037787,50.25142231
-71.13037928,21.44452246
8.506751289,36.85381862
6.965085,53.54168529
132.4674147,-12.51125392
-36.35667313,-10.40067303
-70.83688547,42.82925807
11.18894626,55.18211116
29.65454725,45.40042667
128.3039604,-15.56151984
121.1424946,-6.671269929
152.369005,-32.44839522
13.1757122,38.66690753
120.636845,-19.76614371
-64.64,32.35500016
123.8496704,9.938294257
-64.79,32.24000016
13.71933851,67.13693063
89.6895475,22.08165704
-64.86333,32.23000023
-122.6857768,47.21042644
-174.6307905,26.75155363
122.564655,37.31121359
28.559635,43.67488776
-64.66930886,45.74293735
-53.2885452,69.64459247
-101.258975,67.01432547
-64.91333,32.36333016
-64.885,32.39000022
-73.45820624,66.10672137
-83.3992225,54.60545398
-69.358965,48.01886472
11.71440029,55.11704592
-64.76833,32.47500062
-59.30748239,47.84431441
-73.93449914,40.23415732
-73.2059,-39.71323987
-162.386784,6.4097217
-74.87547911,38.98128782
-64.27885473,45.17393305
15.18465593,55.32171999
-47.0519809,-24.41307124
-130.7009461,54.1413505
126.2183759,37.66198078
-162.079569,5.880800199
-124.0020681,46.83191331
29.34756595,-31.86125909
-2.835964756,56.36797974
14.93754612,68.95401683
8.49044856,55.26215112
39.3942925,-8.004681169
39.41185,-8.940332928
-88.00197299,17.75396326
8.428558145,53.93456503
-13.32009169,81.20969934
-88.98045921,28.72812481
-64.93476985,18.32939725
-83.37406506,8.418278447
90.63244646,21.92380914
-65.5356525,18.09729713
24.99604454,60.20625993
-65.32422803,18.31175927
172.1387463,-34.15650698
-65.437235,18.10129694
9.535268592,-0.524800172
39.33303931,-7.736519431
10.2375381,-2.825943261
8.393916882,53.81669559
8.28362,53.47287435
-67.17837087,18.13188251
-66.38220854,18.47997549
-71.51706958,21.48836758
174.0116538,-39.05263004
-65.78227482,18.40738978
109.2516546,13.82240528
-77.44038206,21.71139882
-81.66912964,23.15051584
9.042026667,39.23530667
6.98069,53.54847183
-88.4884517,16.38240291
10.99337202,58.83363233
0.854335,5.879593095
-76.98877774,34.76166782
-89.32054164,28.46134759
-127.1607648,50.18904713
123.3857257,9.429300144
21.285635,38.34281008
152.209822,-24.67409836
-6.365185813,52.35609512
-127.7355061,51.03052807
9.159893532,39.23038297
109.2020094,-7.67471891
-6.973733333,37.21541333
-84.03195206,22.10189174
-75.77177586,19.95871726
-79.53675303,21.64894158
16.85016521,58.03855232
121.5760876,-4.317164358
106.5975324,20.31453163
22.13201379,70.62971988
105.8960832,19.35695626
106.6744179,9.878940428
106.6422649,8.701481579
107.7822461,21.01629313
125.9993465,37.08563821
109.2254646,11.84996495
-119.0106369,51.19947494
109.2698645,13.52373384
109.2871197,13.29114713
104.0230654,10.3545578
109.2696595,12.37941224
-82.64274927,9.615796378
107.944524,10.78360473
18.48101472,69.98097825
16.18599336,56.48400878
108.4685021,15.95932966
108.0854797,16.18277
107.1027439,20.78552291
-128.6868964,50.81457971
-123.5326113,48.9578543
124.0081802,10.39386482
39.26145,-6.659823401
174.90525,-40.86352678
-75.54129222,10.03170714
134.5535729,-6.814642805
49.96888897,-15.76052428
8.5018875,39.71490906
50.35024547,-15.78074208
-66.86351732,17.97031917
-77.19998,21.44476553
17.79893058,40.71271064
123.2986498,9.355780341
124.3193742,8.544333303
50.18144451,-16.00434193
-56.15107209,5.867246657
174.4655,-36.62879109
-74.01637659,40.04217799
-123.1693046,49.69890383
-89.1307727,29.10114627
129.8365821,33.409087
-70.58954042,42.62814241
-120.9465094,34.29736141
12.356165,44.80886709
12.23097526,44.79081002
145.0667982,43.06771604
12.25798926,44.5074174
123.4467247,10.08508367
-117.2415986,32.67225021
-84.91351647,9.796197398
123.5216252,9.748456582
124.3893475,9.652545201
15.08884672,36.80923831
123.4976985,10.13433427
-70.87960823,42.82515796
123.8788315,9.988053375
-97.18446196,26.03073948
-2.922045433,53.97614775
166.1160949,-50.70428737
126.0247675,37.14963595
-87.82717383,21.51661703
5.491437984,53.42501219
5.2453025,53.20767015
25.49754,-34.04400923
15.30109933,77.92199259
-68.22971626,12.11004291
-68.238485,12.03551749
122.041675,6.85513536
30.79879321,-30.2864352
123.4275996,8.842561307
-70.47507873,47.04236738
-68.81345727,48.41376825
122.4437971,8.118395367
-68.37387131,12.24171814
-70.40641557,47.16532646
30.04568708,70.62351167
-68.40420387,12.26410839
-67.16217242,49.69455749
125.8153013,7.290633887
10.383675,59.26678493
24.94236,70.15915295
5.496246021,58.74923355
11.60598019,78.34311929
-64.3659984,50.28808743
174.09188,-41.54107083
151.8050131,-24.18450893
-69.3495672,48.03844754
148.7512862,-20.69600088
-66.70739786,50.08765504
-93.47719953,28.09757274
-64.06099497,50.28514754
29.45334,45.08352627
114.5580159,-3.21582999
33.6870175,66.61032832
22.23765264,70.64003124
-121.3743527,35.80685642
-65.20478151,50.28249968
173.891045,-41.02291292
-63.70051859,49.86931644
-159.6732811,21.95822892
-87.79222183,18.34854768
-86.78545882,21.46854476
59.72241944,22.5111816
-123.7489551,38.97406831
-95.96184133,19.14091463
-124.7499786,48.1575202
32.69345436,-27.34714302
-117.2555633,32.86804762
138.9521179,75.42441375
-119.4091667,32.875
-66.85002298,49.04842539
-72.28176021,48.72465226
20.36356,-34.43042966
-66.11273,51.45148663
-8.162942552,43.60957225
176.4919925,-37.77783111
27.86618882,70.43191609
-58.4188925,52.26214683
-88.6244582,16.20251095
174.51194,-35.57221429
176.97323,-37.8563691
-71.7372675,21.76580345
32.47251445,-28.09597555
114.4319335,-21.92196362
-66.6218525,51.92143626
55.39264647,26.7477791
-69.25452888,48.14058285
-58.87836094,50.70953087
174.0409163,-40.95458544
18.11467315,69.79090291
-128.177979,51.81543205
168.1512489,-46.9700064
18.06033961,-33.14423716
12.24333198,57.13034068
173.7976042,-41.06591692
-69.24177001,48.51760598
147.9260611,-43.01598201
-69.21098364,48.54791373
116.7256205,-8.328242923
-69.07817668,48.65646109
-68.99294115,48.76728929
-117.2559629,32.86777746
127.2931113,34.4350609
-68.95668823,48.77313505
-68.93573991,48.79340661
132.8242996,32.75985192
-68.86212914,48.82888648
-68.6166082,48.90929478
151.0826332,-33.38629189
22.69157,-33.99516584
-68.6191945,48.94900236
-66.21327375,17.92585995
-2.160075139,55.9243707
-68.44452121,49.0616019
-79.235845,50.62870655
113.5350527,-25.72859819
-66.67455748,50.11483018
-66.6256557,50.12602578
-62.16228777,46.36801985
-66.23148697,50.2078496
3.09835,42.29451208
-117.264196,32.85761415
18.8711165,59.185016
-7.852524002,43.68874898
-66.05566009,50.19856729
-64.48145606,50.31056172
-0.332448372,39.30879431
-74.39041895,39.40741148
0.19872,40.18824493
-64.42715161,50.31257627
-63.23361769,50.21698485
133.1695591,36.10375784
-70.86184045,48.32281689
-62.07758403,49.07798781
137.5425061,-32.95298039
151.8107125,-24.16527691
-68.7154634,48.38858611
148.3578098,-39.95050135
147.3532715,-43.22176572
147.5263722,-42.99141033
148.0789648,-42.14510519
126.077063,37.22736647
-53.58843753,5.520356758
148.2697998,-41.78762209
10.35642479,56.7212058
147.7736972,-39.8948664
147.3828123,-40.99072506
148.0489698,-42.19942817
20.68083566,63.7975561
148.2986798,-41.64839901
-80.70858753,-1.564274357
146.2894197,-41.16029041
21.476325,59.66960489
-43.61398226,-2.788206001
145.3583786,-40.85665766
114.2757196,22.48987344
146.7889062,-41.05574601
130.5124796,-12.63360151
-64.77757389,32.27096213
148.0202326,-42.23297589
-9.041483124,53.19987605
147.8799148,-42.55473321
145.3188898,-40.84339046
22.28276213,65.48968282
174.1903052,-35.22325247
147.9297723,-43.03047084
147.3303861,-43.12288415
148.362098,-39.95865105
130.8727267,-12.34787725
23.11257,58.78382906
-2.675313659,43.37112244
-81.05642129,52.94301071
148.077327,-42.13644553
146.4270938,-41.14731001
110.5722197,-8.120659102
147.8456698,-40.02770521
39.40953908,-4.692144874
140.5730597,-38.02243751
141.572032,-9.516826659
115.7136102,-32.30772697
172.10825,-41.2571853
48.31841525,-13.39931194
146.9965548,-43.53419476
130.8520203,-0.277818733
16.42351514,56.20660833
-83.24052052,8.636525988
126.6183059,34.33374442
-117.1246723,32.55587604
-124.0981217,41.41666218
113.7513157,-26.20502958
126.9927997,34.38515495
123.0456202,-16.35063948
114.1409727,-21.87409823
146.6530072,-39.46653702
146.7438091,-39.37654302
-68.94235788,41.35372121
169.338965,-46.62154902
145.2894554,-40.76600807
147.2817194,-43.08691443
127.7130295,34.60242651
-81.87134826,26.39367272
-117.1129132,32.5483715
-122.2774475,37.76686707
178.830717,-43.48537319
147.8549098,-43.18316596
123.8505064,9.889821357
-73.98257708,40.45321797
-74.52303529,39.33451017
-122.6127445,47.16919539
-74.88906556,38.88492923
121.4087409,25.13468928
-74.2807992,39.48198314
15.77080875,56.10519505
-73.96687412,40.30060028
123.2950199,9.474980828
-74.09506062,39.71702536
126.2138675,36.64496128
-73.97618762,40.15168144
-77.13577561,20.59161971
-74.87036903,38.92256344
122.7098403,-4.659852255
-75.4513598,39.64537
-88.83464172,30.36860028
23.91384734,-34.04572872
-122.468468,37.97056857
110.1602731,1.779429327
-123.2464171,38.51097594
111.0585832,18.64374365
144.9537985,13.57411249
43.23080503,11.73524446
151.3128917,-33.74346557
-46.84692888,-0.802775587
-94.05945646,28.22786775
-120.4328679,34.00172751
151.1631927,-34.01457638
-119.9729951,33.96915063
-66.756875,69.56593342
-81.36164627,24.64462644
9.804432224,1.116232603
-132.8732764,53.58330697
-61.20536586,14.84007973
132.7118417,32.79236529
121.7817027,-14.19929785
-5.65928666,-15.97797165
-68.2996656,10.8739253
-5.74719,-15.937895
34.39123,28.97152592
16.77615723,58.09453666
35.54967445,22.84771868
-2.942732225,36.75976727
49.93131,37.46036216
11.88881562,54.14051305
9.49418,1.407510222
9.397335493,0.94649332
128.2530355,34.90403283
56.67938951,27.15076342
8.619596977,42.12636054
-88.25446353,16.93680356
-15.06609102,22.44592952
116.6677977,-20.51822503
178.3972125,-18.12140953
113.7715952,-23.14108436
146.7142115,-19.21471631
-117.2431985,32.6649029
-76.98496289,34.68805518
118.7668241,-34.59344148
130.9410648,-12.73615219
131.4255252,-12.65464074
130.9926853,-12.6980534
-0.780976671,37.71788876
137.364127,-34.45608463
138.6301944,-35.56421651
-63.10725669,44.70876367
152.3622948,-32.4492788
-122.5556062,47.34800352
136.9308428,-36.01186581
-64.90494018,43.8695693
147.6724284,-43.08854978
126.9973967,34.37888101
12.06959319,56.55721129
147.4930748,-43.02270199
-76.7117796,34.73122141
117.8850576,-35.17946666
-124.7081296,50.10923898
115.3159759,-31.00671935
127.272115,-13.81909826
-64.86679506,32.25960843
114.3278052,-21.68182329
-87.33704111,18.58750218
115.7404554,-32.38250032
151.1550138,-34.00953698
129.6783049,33.8599144
19.49605876,59.43169237
136.7626004,-35.72172488
